"Path","Name","Length","Hash"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\ca\378f8f86e6d0b07e8a9adfe257f0fe9a003725","378f8f86e6d0b07e8a9adfe257f0fe9a003725","2483","916F0A8C697D4A144C921550761908988B079F2B17E065465C560F267EEE6811"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\d0\2e0c31b0064e661c9b06f6dd61d6ed8df074a3","2e0c31b0064e661c9b06f6dd61d6ed8df074a3","2891","4F4112AD20E4BF9C28ACBCBEDDB5B35EF570EDD943E1EDBDFE3AFDACC9BA8E13"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\d1\8389c911aeb4b340746a818c2777977941fa91","8389c911aeb4b340746a818c2777977941fa91","3127","94625885F9E6633A4E2B059FBCEF961AC8E5E7DF2DD3940B9989BA8061F9A4A8"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\d2\9e1bbdc4bcead303c19ed2715969206007c244","9e1bbdc4bcead303c19ed2715969206007c244","2783","1389EDBC0B0DB44AA531984D3670AA844372CD421962EEA4B7C4CF487B8A1B44"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\d2\a619c2415d9c9038da51e61de892e84efb850c","a619c2415d9c9038da51e61de892e84efb850c","2028","56E65C7435C1692D551C31944F84DC1A4FDC16557195CA58219E72934DA5FD61"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\d4\8581269e90726ca00f0ec499c545be38a5c0c4","8581269e90726ca00f0ec499c545be38a5c0c4","475","2DA3E8BA6224CCECA9AD1A83DE611C7D391758129A0BA1029EBFBA37CF719953"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\dc\2c338e4173f210648a8c1eafbc6bf38068d840","2c338e4173f210648a8c1eafbc6bf38068d840","2586","FD0B08D6E02C7B849A4A13E66709422782DE3EF50F3E9EC95AF6C0F9A361E5D6"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\dd\20608c6be604518f6133e09dd00a73c42eea52","20608c6be604518f6133e09dd00a73c42eea52","2644","F4618F7670245453D1BAC1785A9818F91BCAE627714A709BC6EF308BBD35B55A"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\dd\923fc039c76c8fbbb5e5cf1d615ee564ec971c","923fc039c76c8fbbb5e5cf1d615ee564ec971c","213","1C698DC4A787D618C14CD672C4E3BB3905227DF564B65778E7806A37045896DA"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\e3\a9f99a4e0548bd51470642381c8209c5af444a","a9f99a4e0548bd51470642381c8209c5af444a","140","B58DC6E11C2745B5532D1680472D70CC493DCBDD3FE2909669A3DD519292D03B"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\e4\75dc16bcee8d33030ba92a49993cde8c3ae6ad","75dc16bcee8d33030ba92a49993cde8c3ae6ad","1104","91E58DB376514B1D6CCB2F2B158DA64939E58EF53BB88A1EC36591D4E87ABCC0"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\e5\12d153321ad30887fac650da168bd741fa5f75","12d153321ad30887fac650da168bd741fa5f75","2345","6F0F2C20A14A77066A31DA6A545F8F872156A2878497DABFB9F4CA187D1BAEE8"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\e6\4ff3ceeef22689b0c116edfe99e42e6cc31f61","4ff3ceeef22689b0c116edfe99e42e6cc31f61","144","A805BDDB072DDCD2CF5AFCE86BE54056E9FEF1B922E06FBB4FA04D1124A93E56"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\ea\e952dac63bd3d133cb290cce999d2926d1cf8b","e952dac63bd3d133cb290cce999d2926d1cf8b","3172","3CEEB3AE50F5DFF0718848BBA357E3D0A29CF5224169C694C96962C29F751CD3"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\ef\19f363121fb2d674888716f0f5ed85e0fb200a","19f363121fb2d674888716f0f5ed85e0fb200a","708","84E0B5AF7393E2A6A7DE675582450606DABA086B7076CCD650AD7DB712044169"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\ef\d68159919192211590d2dc89090b183dd2a1fa","d68159919192211590d2dc89090b183dd2a1fa","2890","500498CF298731E66BF0D442FDA98B0D1A26CA377D08F5890521C610B32CF9A5"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\f1\91063af7c67803be3ecc737aa8f635fa2dbed4","91063af7c67803be3ecc737aa8f635fa2dbed4","5086","23AAEA7560151D025B40272C0177CC87F5278243CCBE0F99E2F2E982F9B40BE4"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\f1\a2be44330a5d3d3cff6a9d81289969edba924d","a2be44330a5d3d3cff6a9d81289969edba924d","5557","E2FD9392AC599E578E2649AEB130E57EA127AE82062E8DE7F6C2C0F4D9AC06C1"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\f8\9810717045c0db7de3d4366ad61514a113c8be","9810717045c0db7de3d4366ad61514a113c8be","6249","E19933603BED9BC2FA192D1B6E7C5D4AE00846708C322BDC79107FE1B84AC715"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\f9\9d58acc1bdd7aa0e623a32f3046dc1383a99cb","9d58acc1bdd7aa0e623a32f3046dc1383a99cb","3059","0E964EB928C769E3CA20562B4567A89E465831913D11BD10166058AA26857388"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\fc\f07b2090a6b7ec035ee3252f293ba597683beb","f07b2090a6b7ec035ee3252f293ba597683beb","310","820C54242F6EA09E7DE0CB07BB4C179C129C6A007DDD73A131374CF5D872FF5D"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\objects\fd\6777acfdefe2862162411b37a4b24d549c69c2","6777acfdefe2862162411b37a4b24d549c69c2","53268","B0AB4B1DD6837633AF8A171DA67AA01C27973198B55266E4D7AE38173CD91DF0"
"C:\Users\86171\Desktop\MdToHmtl\docs\.git\refs\heads\master","master","41","B06571FF9BDE7AD754B09EB412DDB0CCE4B7EFF8BFF46AEFCCFBFC53F9F022AB"
"C:\Users\86171\Desktop\MdToHmtl\docs\1_产品与需求\业务流程_v1.0.md","业务流程_v1.0.md","3685","C2FFA7AB1D6A75EF38EDA34F903F3637C59260F8F22A981459F590579CAB022F"
"C:\Users\86171\Desktop\MdToHmtl\docs\1_产品与需求\前端交互_v1.0.md","前端交互_v1.0.md","3573","0D0592253D758B2F9D47E22E3579476ED833726ADF72CC9977AC8E407A3F07F0"
"C:\Users\86171\Desktop\MdToHmtl\docs\1_产品与需求\项目定位_v1.0.md","项目定位_v1.0.md","2976","FE72C02A27DCF8A659AFA3C575BBB49769EB150B376EA3FD1F276731F5D5A5CF"
"C:\Users\86171\Desktop\MdToHmtl\docs\1_项目概述\项目演进与范围.md","项目演进与范围.md","1838","40D36F55284C4F9CB4FC8784B1B0F60D176202AB46C4635EF069FF1D172C736E"
"C:\Users\86171\Desktop\MdToHmtl\docs\2_架构与技术\技术方案精简_v2.0.md","技术方案精简_v2.0.md","3680","0CD73DE7567C84FB0FD3BAE4AC396920743AFAB4D8D52FA3026FD947E3C89609"
"C:\Users\86171\Desktop\MdToHmtl\docs\2_架构与技术\智能语义适配服务设计方案.md","智能语义适配服务设计方案.md","4170","FFD26A720D75CFEA13B0DC557A9C86F523D838064AB9E29642D1B039A7BCA4B3"
"C:\Users\86171\Desktop\MdToHmtl\docs\2_核心算法\模型训练策略.md","模型训练策略.md","1728","FD46201CEE0CB67071ED909585D9291087B4B14973E4B0D3A081ADD3BEADFB88"
"C:\Users\86171\Desktop\MdToHmtl\docs\3_设计与规范\前端交互与工作流.md","前端交互与工作流.md","2180","949665C22D536189EB6B0C23093B844187DCB0F5509DA7AC8BA6C408EB687D63"
"C:\Users\86171\Desktop\MdToHmtl\docs\3_设计与规范\前端实时编辑器设计方案.md","前端实时编辑器设计方案.md","4216","E265CDB10F2C066EA2408578A2B195D792B028058B8ED4D15BAC85B5F4194E60"
"C:\Users\86171\Desktop\MdToHmtl\docs\3_设计与规范\前端样式提升方案_v1.0.md","前端样式提升方案_v1.0.md","4367","13D99B721B88BFD86E0247D04D214962015833338BD5C746FA1B513318A90687"
"C:\Users\86171\Desktop\MdToHmtl\docs\3_设计与规范\多维布局系统重构计划.md","多维布局系统重构计划.md","3166","98293225BE89649A77EB744A0C07EDED7B4D571504BF10180C6C0B30CC646406"
"C:\Users\86171\Desktop\MdToHmtl\docs\3_设计与规范\编辑器智能导引优化方案.md","编辑器智能导引优化方案.md","3411","1D1ABB68902DC4B5254D8676EB13C91D6D2C59C3AD43D4C929EBF38D0779F29F"
"C:\Users\86171\Desktop\MdToHmtl\docs\3_设计与规范\设计系统规范_v1.0.md","设计系统规范_v1.0.md","1666","DFC345B5122F337DA6B2EADFA924502B602DE73ED851F42ECCC30C1B8D359825"
"C:\Users\86171\Desktop\MdToHmtl\docs\4_管理与运维\体验优化度量报告.md","体验优化度量报告.md","1383","714B1F51EF8D949682AF68C6E5A77CB6518D2EC1ACF78EFB251027E993378AB2"
"C:\Users\86171\Desktop\MdToHmtl\docs\4_管理与运维\健壮性改进清单.md","健壮性改进清单.md","1735","04460C3D888080BFADCABC59B5B597C19D1CBC013612B03BCC1112AA0A40C10B"
"C:\Users\86171\Desktop\MdToHmtl\docs\4_管理与运维\功能扩展路线图.md","功能扩展路线图.md","1736","9A193F804FA8B39AA8DA955214B15354D406AE40C2529FA7FC72F9EA8AAB6DE7"
"C:\Users\86171\Desktop\MdToHmtl\docs\4_管理与运维\后续待办清单_v4.0.md","后续待办清单_v4.0.md","2555","4E69C7CF298771A7603F434CD352717A707CE51B89098842CDB8AC63EE37ADC2"
"C:\Users\86171\Desktop\MdToHmtl\docs\4_管理与运维\待办任务清单_v3.0.md","待办任务清单_v3.0.md","1443","4899577610C6CDA087E2A9715EC5C9A39DAA0F3EE394EAB91615B7AF206B166E"
"C:\Users\86171\Desktop\MdToHmtl\docs\4_管理与运维\持续优化机制与架构治理报告.md","持续优化机制与架构治理报告.md","4086","A7F7D79D61B6541AB3464261D8D014EAB34AAC209232769262C3CA2AC686DD0C"
"C:\Users\86171\Desktop\MdToHmtl\docs\4_管理与运维\自测与性能报告_v1.0.md","自测与性能报告_v1.0.md","2334","D7B8DE04AA09F2F5C7A2130D3187984DA0ECE17FC35DF9364C906BD088D5FFA8"
"C:\Users\86171\Desktop\MdToHmtl\docs\4_管理与运维\迁移日志_v1.0.csv","迁移日志_v1.0.csv","2109","627E5CA1D8056509A7A29FB9C51BEE1F74938823A52571D0A6FE3C8C0EB8F77D"
"C:\Users\86171\Desktop\MdToHmtl\docs\4_管理与运维\项目进度与可行性评估报告.md","项目进度与可行性评估报告.md","7069","F63A35650D5ABAB9B039E99C6E9196B3DA7F22D58666BD4971B2AEA22AACC9C2"
"C:\Users\86171\Desktop\MdToHmtl\docs\4_管理与运维\风险运维手册_v1.0.md","风险运维手册_v1.0.md","2049","D6490EEEE813C12158ECBD7BEDC229D6E6259753448756CB7BADCAA5CDCEFBC7"
"C:\Users\86171\Desktop\MdToHmtl\docs\5_研究与论文\研究方向与竞品分析.md","研究方向与竞品分析.md","1672","E1B13B76B6A750F59D01598FCA1980EAF70E47D80F2A0A405FB49B31F42D6CDE"
"C:\Users\86171\Desktop\MdToHmtl\docs\9_历史归档\FORMAT_SPEC.md","FORMAT_SPEC.md","4298","05B49395A794F458E32601D62C0EE3047F99F05D1813F0C3B7F9B8B9573C0281"
"C:\Users\86171\Desktop\MdToHmtl\docs\9_历史归档\input.rar","input.rar","23257","9F1A30E7C5F37CFB9E1ADEE7C250E7B63299C03AA8AD96FA6F1C974354549E39"
"C:\Users\86171\Desktop\MdToHmtl\docs\开发记录\2026-02-04_样式优化与解析器修复.md","2026-02-04_样式优化与解析器修复.md","4219","A1DBC03AB8118B8CBC42019F831D20E8DCB2B1BB11E4F95D8CD41E043DC35A4B"
"C:\Users\86171\Desktop\MdToHmtl\docs\开发记录\2026-02-04_编辑器功能升级.md","2026-02-04_编辑器功能升级.md","1674","B1B7279F5E6CB1664680534EFDF1AC7EBBE00E81F4264EF6577BB1BD95696ACC"
"C:\Users\86171\Desktop\MdToHmtl\docs\技术规范\AI模型任务定义书.md","AI模型任务定义书.md","4074","9AEE719CA703639B4E35B420CA45C9948425D8430EBD37EE184B9D9F33789E33"
"C:\Users\86171\Desktop\MdToHmtl\docs\技术规范\技术栈与算法详情.markdown","技术栈与算法详情.markdown","6874","99CC60A35DB2C95C11E6712853D8FF636C2518B9185CB42B64CFC0EB73D8A4A1"
"C:\Users\86171\Desktop\MdToHmtl\docs\技术规范\模型版本管理.md","模型版本管理.md","1685","A0FA2746AE479DA2CCBCABCA2E705E1EE3E88741E55FE95BC987EEC01379AEBB"
"C:\Users\86171\Desktop\MdToHmtl\docs\技术规范\模型评估报告.md","模型评估报告.md","1772","D3AD916C3D070B5FCC9932932DB5F409CF8B51FA2726A6F8BCDA256E95B2EC59"
"C:\Users\86171\Desktop\MdToHmtl\docs\技术规范\渲染范式报告.md","渲染范式报告.md","2432","1EB1BD23D2872F090187DDDAD39DDA28466FC0402CC1B61768AAEB8645F0A18B"
"C:\Users\86171\Desktop\MdToHmtl\docs\技术规范\轻量级语义模型方案.md","轻量级语义模型方案.md","3151","653AB728418351BAFEE4B2C29E011744BC40F2473F7ADA660E0EF498207063F0"
"C:\Users\86171\Desktop\MdToHmtl\docs\架构决策记录\ADR-001_技术选型_CodeMirror.md","ADR-001_技术选型_CodeMirror.md","1145","D7BEF0C3B0C5EA3F943F3AE10813A3993EA8DCA6E3EC55754BBE313467F67877"
"C:\Users\86171\Desktop\MdToHmtl\docs\架构决策记录\ADR-002_技术选型_ShadcnUI.md","ADR-002_技术选型_ShadcnUI.md","1077","39FFB610C8721EE797DF57F6022627EB273F52D28B362E0E94F847D346CD446D"
"C:\Users\86171\Desktop\MdToHmtl\docs\架构决策记录\ADR-003_架构标准_性能与扩展性基线.md","ADR-003_架构标准_性能与扩展性基线.md","1290","7A21C351773272593DAF3FC240C001E4426B5F9921EE67C3A7CC67CE4E837FAE"
"C:\Users\86171\Desktop\MdToHmtl\docs\用户手册\双模式编辑系统用户手册.md","双模式编辑系统用户手册.md","4047","A3160EE596C371D912C9EF3CCF0BCD3D00CB90A3FF4959B14D1B263536268C8E"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\README.md","README.md","5038","BF16A3B0BE733DFB04DDDF45CD36E7D0901C5810C2BCFC083B3EE40A8A9DBAB6"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\requirements_ml.txt","requirements_ml.txt","151","07DCB1C55300AF2AE99CCFB9416121293BBBA2CC16EBC8B03A02D770110AB8AF"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\data\generator.py","generator.py","2970","B44DA060B50309621AF365519AC7E381459CC680822F10CB37483DE3EAB8A181"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\inference\pipeline.py","pipeline.py","3766","A2AB87D58CB74D14B45B15CEBF75E2E1801F2A4CCE31E015C9DE4A00A9007CA5"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\inference\__pycache__\pipeline.cpython-313.pyc","pipeline.cpython-313.pyc","5077","EEFF555929B993F463171B038AB7C0865760FCF8D9BA53B2A31E9D6F28D04367"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\llm_service\app.py","app.py","4873","1DE7033ACC80673995890402A3D45D2804690947E5043BB9DCC1BA24CB6910F6"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\llm_service\constraint.md","constraint.md","1812","FDB17DD373A3B713A8ACE6AE5E476F37BE08CFE06BE0B8AD4AE9BF71163B4A1D"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\model\tiny_model.onnx","tiny_model.onnx","93898","29417DEB08EB86C83E158C4380BE8A42C833109B971A82445B2CBA41AEA38EED"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\model\tiny_model.onnx.data","tiny_model.onnx.data","735488","20BCAFC0B0001B881F78763D70EC9A45A37617EB81E95A5817289EE14313C14A"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\model\tiny_model.py","tiny_model.py","2495","6321C5565EBF2F141B86A77B99A0E19289E4B483E6CF95237E07DCCB828692BE"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\model\tokenizer.json","tokenizer.json","1758","A6DDC302E2056B4F29CDD66845C769884A746343B883BAC0B0641C5310E952DA"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\model\tokenizer.py","tokenizer.py","3401","4B03A75EDAF1AF57A8DCA40D5AC4B380D905E065893BB09FAE1B36948888372D"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\model\__pycache__\tokenizer.cpython-313.pyc","tokenizer.cpython-313.pyc","5288","54FF641BA817E114E5C8E525B408AEFDE61ECEA695A3E853FC1A19D1272CA5E8"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\resources\CHD_protocol.md","CHD_protocol.md","7016","A90CF36BA0EAEFDDE423652E02823A2AA4DCB05A2CF19B09670EF570347361B1"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\tests\test_integration.py","test_integration.py","3633","B8FC300E282E228070A7D33DB6B03C79A656B1A392259FB16E37CEB217CC4AA6"
"C:\Users\86171\Desktop\MdToHmtl\portable_ml_package\train\train.py","train.py","4597","753C95080E77EB6B3B948BC5B59C6D341BBFCF1596FDD89AB10912511B78428C"
"C:\Users\86171\Desktop\MdToHmtl\scripts\build_site.py","build_site.py","7876","B89D27CC9DD56DC7A9892D49196BA6744E90D8CF7574DCBFC2F5A2F159670582"
"C:\Users\86171\Desktop\MdToHmtl\scripts\fix_headers.py","fix_headers.py","535","111ED0607CC5056EC6DB858727A470997051D586BD5B121A3C00739E68AE4855"
"C:\Users\86171\Desktop\MdToHmtl\scripts\manage_project.py","manage_project.py","4226","020C3BBC2109A38E77409A656F1B9749AB1DA8AF14B1F78CB850BD413C20038E"
"C:\Users\86171\Desktop\MdToHmtl\scripts\optimize_images.py","optimize_images.py","2806","EE888AE99DF134C47F838C9FA491AA75D1E84F6C9349BE07B280AD52FE6E62D8"
"C:\Users\86171\Desktop\MdToHmtl\scripts\文档迁移工具_v1.0.py","文档迁移工具_v1.0.py","1817","46DB351B4D6EA09F044F1AD160C87313370757514FD4F14E0CFFCFBBFE6301CF"
"C:\Users\86171\Desktop\MdToHmtl\src\app\globals.css","globals.css","132","FDA19D711A0F4EEBDDABF577DE628CE95FA32B5ECAC81B73B15F69B2056E151F"
"C:\Users\86171\Desktop\MdToHmtl\src\app\layout.tsx","layout.tsx","374","A282D1E17AF147FF64398A0DF5CD8C7D47464178030D4102D3B276C1D270840E"
"C:\Users\86171\Desktop\MdToHmtl\src\app\page.tsx","page.tsx","1435","1F82D7C28A4084ECB1B44ADB76DB6F963AB12162C50DC8075555A06501B77401"
"C:\Users\86171\Desktop\MdToHmtl\src\app\editor\page.tsx","page.tsx","5849","EA1F3C1EB1C4F50DE3CA3D9F323A9E754218B234278AC247A9C71A62B61432D3"
"C:\Users\86171\Desktop\MdToHmtl\src\app\preview\page.tsx","page.tsx","2475","72E4F485B7EB97F5413FBF7C48F63B1000F2B00B7EDD68FBFC71D804B647614C"
"C:\Users\86171\Desktop\MdToHmtl\src\app\test\page.tsx","page.tsx","5423","E1E2D1F0DF25F9907977905495BB3E691501EE9E26E2FB39490E3C5AD427B09C"
"C:\Users\86171\Desktop\MdToHmtl\src\app\[slug]\page.tsx","page.tsx","1016","EF19D219AB73972895CB7A41F57AB77320627158AB0C92E8AD22EE0F2EF95DE3"
"C:\Users\86171\Desktop\MdToHmtl\src\components\GlobalErrorBoundary.tsx","GlobalErrorBoundary.tsx","3041","E00F6E00AFC2148890B4D424CE6C045DA293DF4E41BAD0B57E7753E527238D63"
"C:\Users\86171\Desktop\MdToHmtl\src\components\CHD\Card.tsx","Card.tsx","4995","DBA52C0AC8DB9BC39F3A50BCA79019E7110C33F90C3CFB615394F171C3C1D00C"
"C:\Users\86171\Desktop\MdToHmtl\src\components\CHD\CHDRenderer.tsx","CHDRenderer.tsx","7439","A3A7F7AE52D31A51CE1D31DF42B20EA04936DBE0D68C23E6E6276B7E83B59981"
"C:\Users\86171\Desktop\MdToHmtl\src\components\CHD\Section.tsx","Section.tsx","2880","18AFBF0E2CCE38B5D993D2FD0DB0EC51B5AD82EC45C2530AD666A036F9E8FEF5"
"C:\Users\86171\Desktop\MdToHmtl\src\components\Editor\CodeMirrorEditor.tsx","CodeMirrorEditor.tsx","3809","AE5F3F225442A46D8BF93F4CA1C71151DF548AE47AA888648ACCD04DA735167D"
"C:\Users\86171\Desktop\MdToHmtl\src\components\Editor\MarkdownEditor.tsx","MarkdownEditor.tsx","30210","19FD2BF6EAD732F6E77DF076A57265ECBDF11A72F1E359855EF2E820E7919DD7"
"C:\Users\86171\Desktop\MdToHmtl\src\components\Editor\VisualEditor.tsx","VisualEditor.tsx","16399","93054A0B1082A932580412A99E47505477AAC87E47A81A786DC943C95B8B6B10"
"C:\Users\86171\Desktop\MdToHmtl\src\components\ui\button.tsx","button.tsx","203","AF61580448786F61FED168C7F842F3A0094C785DE80196F3ED980C1F7CB248DA"
"C:\Users\86171\Desktop\MdToHmtl\src\hooks\useAutoSave.ts","useAutoSave.ts","1479","7355462DDE08E08E6C188D7FC20DE60DD161D0F8AABA80F7EEDB9077C62DDD48"
"C:\Users\86171\Desktop\MdToHmtl\src\hooks\useDebounce.ts","useDebounce.ts","802","71F811E9F3E62F7DF24E79D3D9B88FC1E5C3A96E689561B8A2E07877D2D352C0"
"C:\Users\86171\Desktop\MdToHmtl\src\lib\chdParser.ts","chdParser.ts","2228","77DB7932224AF6AD34A21391AFBCE9B12BA17E520D10516D4A2DB86F7197C9EA"
"C:\Users\86171\Desktop\MdToHmtl\src\lib\posts.ts","posts.ts","818","8BB54B3083616B37DB00BE44B5B477894BC0B18129D2B1A1A9BC038D3F5EFA51"
"C:\Users\86171\Desktop\MdToHmtl\src\lib\utils.ts","utils.ts","166","51BBF14CD1F84F49AAB2E0DBEE420137015D56B6677BB439E83A908CD292CCE1"
"C:\Users\86171\Desktop\MdToHmtl\src\lib\validator.ts","validator.ts","5073","9ADA92BA926106A7D0C926B278497B6E5DF5DB93CA5737288660C81C456450E7"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\requirements_ml.txt","requirements_ml.txt","85","C9A2F6AEB1EA4ADB390183B49148C41A537199372EA686AE3ACAD1BA5F6FA4E1"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\data\generator.py","generator.py","2970","B44DA060B50309621AF365519AC7E381459CC680822F10CB37483DE3EAB8A181"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\data\__pycache__\generator.cpython-313.pyc","generator.cpython-313.pyc","4919","F62E515A5CF89DCD1CD18EA3AD778A737241C935015E93EE48C6000023F86A9F"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\inference\pipeline.py","pipeline.py","3479","C665427740C62E4191D989976565F0A0E68EBAD086F149448625BD32DC48B88A"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\inference\tiny_model.onnx","tiny_model.onnx","93898","29417DEB08EB86C83E158C4380BE8A42C833109B971A82445B2CBA41AEA38EED"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\inference\tiny_model.onnx.data","tiny_model.onnx.data","735488","20BCAFC0B0001B881F78763D70EC9A45A37617EB81E95A5817289EE14313C14A"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\inference\tiny_model.pth","tiny_model.pth","742965","63EFC5FDB8AA2AAD3B7A707583108BDA85CB3E33DAAF1FE0671012A824037ED3"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\inference\tokenizer.json","tokenizer.json","1758","A6DDC302E2056B4F29CDD66845C769884A746343B883BAC0B0641C5310E952DA"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\inference\__pycache__\pipeline.cpython-313.pyc","pipeline.cpython-313.pyc","4806","623C408116B552F437C03AD119AEF72B180F999F4E6AECDB6AA7423B25164C6C"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\models\tiny_model.py","tiny_model.py","2495","6321C5565EBF2F141B86A77B99A0E19289E4B483E6CF95237E07DCCB828692BE"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\models\tokenizer.py","tokenizer.py","3401","4B03A75EDAF1AF57A8DCA40D5AC4B380D905E065893BB09FAE1B36948888372D"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\models\__pycache__\tiny_model.cpython-313.pyc","tiny_model.cpython-313.pyc","3758","D08055A373085D5C0044E61B2D60BADB7CE8443A2214BBF908BA8D9AAB80E4FE"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\models\__pycache__\tokenizer.cpython-313.pyc","tokenizer.cpython-313.pyc","5276","AF7406FE4FCCDB8ED4A4A005C627D686FC0419740D7E9CC2FA89EE95A97B7390"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\train\train.py","train.py","4620","E7B45383646C39CB3F6F3824F82B7708E815CD82124CF1D3236BD85FAEAF866B"
"C:\Users\86171\Desktop\MdToHmtl\src\ml\train\__pycache__\train.cpython-313.pyc","train.cpython-313.pyc","6361","7C689067DB4DAB12CC0E801CF1AFDBE097BB418AF177D394F587F630E7373082"
"C:\Users\86171\Desktop\MdToHmtl\tests\integration_test.py","integration_test.py","1422","BCCB3E5B18A8201182F092F7959554E907F07BF1A5716296D4C2AC258C7B057D"
"C:\Users\86171\Desktop\MdToHmtl\tests\README.md","README.md","1358","3813447CC4C44463702AA6FAB8E9ED27E0620AD8B370FF0F932549CC2D3958B0"
